#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-04T11:02:48 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-04T11:02:48	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A%2BA/554/A98/table5&-out.max=99999&-out=Teff,logg,M,f1(V),f2(V),f3(V),f4(V)	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_35540098
#Name: J/A+A/554/A98
#Title: Limb-darkening coefficients for red giants (Neilson+, 2013)
#INFO	ivoid=ivo://cds.vizier/j/a+a/554/a98	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/554/a98	    IVOID of underlying data collection
#INFO	creator=Neilson H.R.	    First author or institution
#INFO	cites=bibcode:2013A&A...554A..98N	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2013	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/554/A98	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.35540098	    Dataset identifier that can be used for citation
#INFO	publication_date=2013-12-29	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_554_A98_table5:
#Name: J/A+A/554/A98/table5
#Title: Spherical 4-parameter limb-darkening coefficients
#Column	Teff	(I4)	[3000/8000] Model effective temperature	[ucd=phys.temperature.effective;meta.modelled]
#Column	logg	(F5.2)	[-1/3] Model surface gravity	[ucd=phys.gravity;meta.modelled]
#Column	M	(F4.1)	[0.5/20] Model mass	[ucd=phys.mass;meta.modelled]
#Column	f1(V)	(F7.4)	V-band four-parameter f_1_ coefficient (G4)	[ucd=phot.limbDark]
#Column	f2(V)	(F8.4)	V-band four-parameter f_2_ coefficient (G4)	[ucd=phot.limbDark]
#Column	f3(V)	(F8.4)	V-band four-parameter f_3_ coefficient (G4)	[ucd=phot.limbDark]
#Column	f4(V)	(F8.4)	V-band four-parameter f_4_ coefficient (G4)	[ucd=phot.limbDark]
Teff	logg	M	f1(V)	f2(V)	f3(V)	f4(V)
4000	 2.00	17.5	 0.7884	  0.7245	 -1.5034	  1.0953
4000	 2.25	17.5	 1.1499	 -0.5260	  0.0355	  0.4625
4000	 2.50	17.5	 1.4711	 -1.6687	  1.4611	 -0.1296
4000	 0.25	17.5	-2.8194	  9.8673	-10.2172	  3.9750
4000	-0.25	17.5	-1.8136	  4.4670	 -1.9437	  0.1312
4000	 2.75	17.5	 1.7106	 -2.5728	  2.6194	 -0.6186
4000	 3.00	17.5	 1.8701	 -3.2321	  3.4932	 -0.9946
4000	 0.50	17.5	-2.6741	 10.2429	-11.4003	  4.6654
4000	-0.50	17.5	-0.4045	 -1.2984	  5.8931	 -3.2623
4000	 0.75	17.5	-2.2514	  9.5312	-11.1166	  4.7155
4100	 0.00	17.5	-2.6447	  8.2272	 -7.2633	  2.4784
4100	 1.00	17.5	-1.7887	  8.5684	-10.3707	  4.5143
4100	 1.25	17.5	-1.1180	  6.7248	 -8.4501	  3.8209
4100	 1.50	17.5	-0.4488	  4.7433	 -6.2450	  2.9778
4100	 1.75	17.5	 0.1598	  2.8509	 -4.0556	  2.1135
4100	 2.00	17.5	 0.6911	  1.1236	 -1.9998	  1.2858
4100	 2.25	17.5	 1.1251	 -0.3535	 -0.1923	  0.5436
4100	 2.50	17.5	 1.4658	 -1.5595	  1.3100	 -0.0798
4100	 0.25	17.5	-2.9205	 10.2683	-10.6828	  4.1346
4100	-0.25	17.5	-1.8890	  4.6890	 -2.0989	  0.1338
4100	 2.75	17.5	 1.7189	 -2.5168	  2.5448	 -0.6048
4100	 3.00	17.5	 1.8856	 -3.1983	  3.4440	 -0.9904
4100	 0.50	17.5	-2.8043	 10.6796	-11.8735	  4.8224
4100	-0.50	17.5	-0.2996	 -1.7899	  6.6734	 -3.6504
4100	 0.75	17.5	-2.3853	  9.9990	-11.6446	  4.9003
4200	 0.00	17.5	-2.6988	  8.3406	 -7.2820	  2.4326
4200	 1.00	17.5	-1.9002	  8.9968	-10.8770	  4.6967
4200	 1.25	17.5	-1.2096	  7.1060	 -8.9180	  3.9942
4200	 1.50	17.5	-0.5260	  5.0867	 -6.6752	  3.1382
4200	 1.75	17.5	 0.1152	  3.0904	 -4.3663	  2.2281
4200	 2.00	17.5	 0.6648	  1.3051	 -2.2409	  1.3720
4200	 2.25	17.5	 1.1226	 -0.2470	 -0.3451	  0.5947
4200	 2.50	17.5	 1.4729	 -1.4934	  1.2143	 -0.0544
4200	 0.25	17.5	-3.0303	 10.5184	-10.8386	  4.1395
4200	-0.25	17.5	-1.8136	  4.2559	 -1.3730	 -0.2322
4200	 2.75	17.5	 1.7385	 -2.4944	  2.5016	 -0.5997
4200	 3.00	17.5	 1.9153	 -3.2131	  3.4507	 -1.0075
4200	 0.50	17.5	-2.9236	 11.0892	-12.3144	  4.9645
4200	-0.50	17.5	-0.1708	 -2.3749	  7.5811	 -4.0947
4200	 0.75	17.5	-2.5003	 10.4277	-12.1435	  5.0780
4300	 0.00	17.5	-2.7689	  8.5231	 -7.3976	  2.4296
4300	 1.00	17.5	-1.9975	  9.3936	-11.3676	  4.8822
4300	 1.25	17.5	-1.3050	  7.5157	 -9.4398	  4.1967
4300	 1.50	17.5	-0.5907	  5.4065	 -7.1003	  3.3056
4300	 1.75	17.5	 0.0701	  3.3494	 -4.7207	  2.3676
4300	 2.00	17.5	 0.6394	  1.4995	 -2.5183	  1.4809
4300	 2.25	17.5	 1.1151	 -0.1141	 -0.5468	  0.6726
4300	 2.50	17.5	 1.4903	 -1.4489	  1.1260	 -0.0247
4300	 0.25	17.5	-3.1344	 10.8452	-11.1584	  4.2284
4300	-0.25	17.5	-1.8103	  4.1386	 -1.0744	 -0.4184
4300	 2.75	17.5	 1.7695	 -2.4973	  2.4743	 -0.5964
4300	 3.00	17.5	 1.9585	 -3.2649	  3.4897	 -1.0331
4300	 0.50	17.5	-3.0356	 11.4748	-12.7415	  5.1101
4300	-0.50	17.5	 0.0220	 -3.1986	  8.7924	 -4.6634
4300	 0.75	17.5	-2.6121	 10.8526	-12.6506	  5.2647
4400	 0.00	17.5	-2.8184	  8.6062	 -7.3653	  2.3584
4400	 1.00	17.5	-2.0973	  9.7995	-11.8652	  5.0679
4400	 1.25	17.5	-1.3760	  7.8396	 -9.8506	  4.3514
4400	 1.50	17.5	-0.5815	  5.4948	 -7.2457	  3.3564
4400	 1.75	17.5	 0.0255	  3.6111	 -5.0777	  2.5066
4400	 2.00	17.5	 0.6213	  1.6747	 -2.7727	  1.5792
4400	 2.25	17.5	 1.1150	  0.0001	 -0.7280	  0.7419
4400	 2.50	17.5	 1.5088	 -1.4021	  1.0307	  0.0085
4400	 0.25	17.5	-3.2344	 11.1529	-11.4492	  4.3036
4400	-0.25	17.5	-1.7918	  3.9740	 -0.7242	 -0.6229
4400	 2.75	17.5	 1.8001	 -2.4977	  2.4397	 -0.5881
4400	 3.00	17.5	 2.0011	 -3.3128	  3.5188	 -1.0524
4400	 0.50	17.5	-3.1583	 11.8949	-13.2005	  5.2628
4400	-0.50	17.5	 0.1719	 -3.8412	  9.7507	 -5.1198
4400	 0.75	17.5	-2.7354	 11.3003	-13.1680	  5.4495
4500	 0.00	17.5	-2.8489	  8.6273	 -7.2640	  2.2628
4500	 1.00	17.5	-2.2209	 10.2810	-12.4585	  5.2956
4500	 1.25	17.5	-1.4784	  8.2745	-10.4078	  4.5706
4500	 1.50	17.5	-0.7119	  6.0223	 -7.9208	  3.6272
4500	 1.75	17.5	-0.0145	  3.8580	 -5.4251	  2.6466
4500	 2.00	17.5	 0.6070	  1.8415	 -3.0253	  1.6806
4500	 2.25	17.5	 1.1246	  0.0870	 -0.8826	  0.8030
4500	 2.50	17.5	 1.5257	 -1.3364	  0.8968	  0.0631
4500	 0.25	17.5	-3.3153	 11.3706	-11.6133	  4.3239
4500	-0.25	17.5	-1.7233	  3.6027	 -0.0901	 -0.9515
4500	 2.75	17.5	 1.8265	 -2.4726	  2.3615	 -0.5579
4500	 3.00	17.5	 2.0437	 -3.3540	  3.5295	 -1.0605
4500	 0.50	17.5	-3.2749	 12.2876	-13.6295	  5.4070
4500	-0.50	17.5	 0.4761	 -5.0662	 11.4626	 -5.8911
4500	 0.75	17.5	-2.8651	 11.7747	-13.7278	  5.6558
4600	 0.00	17.5	-2.8495	  8.4986	 -6.9368	  2.0624
4600	 1.00	17.5	-2.3521	 10.7690	-13.0485	  5.5203
4600	 1.25	17.5	-1.5865	  8.7272	-10.9887	  4.8009
4600	 1.50	17.5	-0.8044	  6.4413	 -8.4753	  3.8510
4600	 1.75	17.5	-0.0610	  4.1378	 -5.8204	  2.8079
4600	 2.00	17.5	 0.5875	  2.0324	 -3.3145	  1.7996
4600	 2.25	17.5	 1.1304	  0.1942	 -1.0714	  0.8815
4600	 2.50	17.5	 1.5569	 -1.3246	  0.8352	  0.0859
4600	 0.25	17.5	-3.4082	 11.7311	-12.0395	  4.4766
4600	-0.25	17.5	-1.6181	  3.0859	  0.7361	 -1.3611
4600	 2.75	17.5	 1.8805	 -2.5418	  2.4005	 -0.5764
4600	 3.00	17.5	 2.0922	 -3.4082	  3.5524	 -1.0728
4600	 0.50	17.5	-3.3864	 12.6166	-13.9401	  5.4909
4600	-0.50	17.5	 0.7910	 -6.3142	 13.1861	 -6.6607
4600	 0.75	17.5	-2.9920	 12.1981	-14.1938	  5.8160
4700	 0.00	17.5	-2.8474	  8.3606	 -6.5977	  1.8568
4700	 1.00	17.5	-2.4956	 11.2835	-13.6581	  5.7492
4700	 1.25	17.5	-1.6386	  9.0010	-11.3582	  4.9467
4700	 1.50	17.5	-0.8925	  6.8361	 -8.9949	  4.0596
4700	 1.75	17.5	-0.0577	  4.2649	 -6.0419	  2.9015
4700	 2.00	17.5	 0.5646	  2.2426	 -3.6333	  1.9322
4700	 2.25	17.5	 1.1519	  0.2561	 -1.2091	  0.9395
4700	 2.50	17.5	 1.5871	 -1.2944	  0.7363	  0.1287
4700	 0.25	17.5	-3.4666	 11.7060	-11.7703	  4.2820
4700	-0.25	17.5	-1.4916	  2.4820	  1.6886	 -1.8298
4700	 2.75	17.5	 1.9124	 -2.5248	  2.3256	 -0.5460
4700	 3.00	17.5	 2.1401	 -3.4565	  3.5685	 -1.0834
4700	 0.50	17.5	-3.5122	 12.9881	-14.3010	  5.5958
4700	-0.50	17.5	 1.5322	 -9.1370	 16.9260	 -8.2678
4700	 0.75	17.5	-3.1412	 12.6980	-14.7563	  6.0168
4800	 0.00	17.5	-2.8124	  8.0898	 -6.0778	  1.5724
4800	 1.00	17.5	-2.6294	 11.7501	-14.1973	  5.9462
4800	 1.25	17.5	-1.8619	  9.7607	-12.2576	  5.2941
4800	 1.50	17.5	-1.0125	  7.3175	 -9.6075	  4.3039
4800	 1.75	17.5	-0.1924	  4.8026	 -6.7305	  3.1801
4800	 2.00	17.5	 0.5422	  2.4432	 -3.9432	  2.0648
4800	 2.25	17.5	 1.1416	  0.4315	 -1.4971	  1.0647
4800	 2.50	17.5	 1.6006	 -1.1989	  0.5461	  0.2137
4800	 0.25	17.5	-3.5114	 11.7337	-11.6422	  4.1653
4800	-0.25	17.5	-1.4881	  2.4051	  1.8908	 -1.9594
4800	 2.75	17.5	 1.9452	 -2.4955	  2.2184	 -0.4959
4800	 3.00	17.5	 2.1822	 -3.4642	  3.5092	 -1.0533
4800	 0.50	17.5	-3.6180	 13.2941	-14.5822	  5.6680
4800	 0.75	17.5	-3.2935	 13.1744	-15.2666	  6.1909
4900	 0.00	17.5	-2.7613	  7.7414	 -5.4554	  1.2479
4900	 1.00	17.5	-2.8769	 12.5240	-15.0600	  6.2633
4900	 1.25	17.5	-2.0186	 10.3351	-12.9638	  5.5725
4900	 1.50	17.5	-1.1300	  7.7948	-10.2208	  4.5508
4900	 1.75	17.5	-0.2869	  5.2300	 -7.3066	  3.4191
4900	 2.00	17.5	 0.4450	  2.8862	 -4.5401	  2.3121
4900	 2.25	17.5	 1.0964	  0.7051	 -1.8928	  1.2318
4900	 2.50	17.5	 1.6003	 -1.0614	  0.3071	  0.3186
4900	 0.25	17.5	-3.5329	 11.5617	-11.1764	  3.8865
4900	-0.25	17.5	-1.1146	  0.8024	  4.1976	 -3.0150
4900	 2.75	17.5	 1.9721	 -2.4432	  2.0792	 -0.4311
4900	 3.00	17.5	 2.2295	 -3.4848	  3.4659	 -1.0307
4900	 0.50	17.5	-3.7546	 13.5204	-14.6137	  5.5949
4900	 0.75	17.5	-3.4973	 13.7219	-15.7744	  6.3373
5000	 0.00	17.5	-2.6702	  7.2190	 -4.5685	  0.7950
5000	 1.00	17.5	-3.0693	 13.1192	-15.7033	  6.4889
5000	 1.25	17.5	-2.2136	 10.9901	-13.7245	  5.8593
5000	 1.50	17.5	-1.3776	  8.6489	-11.2497	  4.9568
5000	 1.75	17.5	-0.4990	  6.0123	 -8.2877	  3.8175
5000	 2.00	17.5	 0.3371	  3.3605	 -5.1770	  2.5782
5000	 2.25	17.5	 1.0390	  1.0281	 -2.3564	  1.4295
5000	 2.50	17.5	 1.5667	 -0.8115	 -0.0710	  0.4819
5000	 0.25	17.5	-3.5748	 11.6056	-11.0936	  3.7967
5000	-0.25	17.5	-0.8606	 -0.2844	  5.7770	 -3.7464
5000	 2.75	17.5	 1.9696	 -2.2989	  1.8318	 -0.3218
5000	 3.00	17.5	 2.2586	 -3.4366	  3.3280	 -0.9642
5000	 0.50	17.5	-3.8356	 13.7552	-14.8247	  5.6453
5000	 0.75	17.5	-3.6511	 14.1474	-16.1739	  6.4519
5100	 0.00	17.5	-2.4233	  6.0196	 -2.7314	 -0.0779
5100	 1.00	17.5	-3.3211	 13.8327	-16.4253	  6.7283
5100	 1.25	17.5	-2.5356	 11.9744	-14.8107	  6.2585
5100	 1.50	17.5	-1.6336	  9.5066	-12.2597	  5.3474
5100	 1.75	17.5	-0.7145	  6.7866	 -9.2363	  4.1940
5100	 2.00	17.5	 0.1650	  4.0339	 -6.0431	  2.9343
5100	 2.25	17.5	 0.9352	  1.5036	 -3.0077	  1.7060
5100	 2.50	17.5	 1.5118	 -0.4843	 -0.5508	  0.6901
5100	 0.25	17.5	-3.5026	 10.9782	 -9.9406	  3.1967
5100	 2.75	17.5	 1.9545	 -2.0943	  1.4944	 -0.1702
5100	 3.00	17.5	 2.2771	 -3.3531	  3.1479	 -0.8806
5100	 0.50	17.5	-3.9506	 13.7988	-14.5329	  5.4093
5100	 0.75	17.5	-3.8527	 14.6160	-16.5266	  6.5185
5200	 1.00	17.5	-3.5441	 14.4827	-17.1030	  6.9605
5200	 1.25	17.5	-2.7596	 12.6929	-15.6324	  6.5690
5200	 1.50	17.5	-1.8569	 10.2666	-13.1701	  5.7059
5200	 1.75	17.5	-0.8964	  7.4570	-10.0784	  4.5366
5200	 2.00	17.5	 0.0196	  4.6120	 -6.7931	  3.2441
5200	 2.25	17.5	 0.7915	  2.0996	 -3.7933	  2.0331
5200	 2.50	17.5	 1.4316	 -0.0771	 -1.1268	  0.9380
5200	 0.25	17.5	-3.3604	 10.1025	 -8.4753	  2.4678
5200	 2.75	17.5	 1.9244	 -1.8433	  1.1019	  0.0041
5200	 3.00	17.5	 2.2841	 -3.2202	  2.8963	 -0.7636
5200	 0.50	17.5	-3.9980	 13.6488	-14.0400	  5.1039
5200	 0.75	17.5	-4.0094	 14.9588	-16.7508	  6.5413
5300	 1.00	17.5	-3.6944	 14.9152	-17.5346	  7.0975
5300	 1.25	17.5	-2.9398	 13.2737	-16.2881	  6.8106
5300	 1.50	17.5	-2.0161	 10.8302	-13.8507	  5.9713
5300	 1.75	17.5	-1.0566	  8.0424	-10.8035	  4.8268
5300	 2.00	17.5	-0.1195	  5.1545	 -7.4871	  3.5275
5300	 2.25	17.5	 0.6850	  2.5588	 -4.4065	  2.2896
5300	 2.50	17.5	 1.3565	  0.2939	 -1.6409	  1.1549
5300	 0.25	17.5	-3.1683	  9.0595	 -6.7992	  1.6493
5300	 2.75	17.5	 1.8767	 -1.5485	  0.6709	  0.1891
5300	 3.00	17.5	 2.2870	 -3.0867	  2.6513	 -0.6504
5300	 0.50	17.5	-4.0198	 13.4707	-13.5604	  4.8176
5300	 0.75	17.5	-4.1214	 15.1967	-16.8842	  6.5376
5400	 1.00	17.5	-3.8349	 15.3185	-17.9427	  7.2311
5400	 1.25	17.5	-3.0728	 13.7163	-16.8001	  7.0033
5400	 1.50	17.5	-2.1636	 11.3439	-14.4710	  6.2155
5400	 1.75	17.5	-1.1711	  8.4918	-11.3823	  5.0640
5400	 2.00	17.5	-0.2569	  5.6955	 -8.1885	  3.8179
5400	 2.25	17.5	 0.5892	  2.9774	 -4.9723	  2.5289
5400	 2.50	17.5	 1.2911	  0.6287	 -2.1174	  1.3611
5400	 0.25	17.5	-3.1417	  8.8548	 -6.4177	  1.4456
5400	 2.75	17.5	 1.8573	 -1.3575	  0.3626	  0.3280
5400	 3.00	17.5	 2.2869	 -2.9574	  2.4215	 -0.5463
5400	 0.50	17.5	-4.0547	 13.4667	-13.4165	  4.7075
5400	 0.75	17.5	-4.2233	 15.4431	-17.0727	  6.5722
5500	 1.00	17.5	-3.9342	 15.6325	-18.2776	  7.3437
5500	 1.25	17.5	-3.2066	 14.1415	-17.2694	  7.1711
5500	 1.50	17.5	-2.3006	 11.8082	-15.0135	  6.4212
5500	 1.75	17.5	-1.3319	  9.0527	-12.0570	  5.3281
5500	 2.00	17.5	-0.3732	  6.1462	 -8.7615	  4.0503
5500	 2.25	17.5	 0.4892	  3.4021	 -5.5351	  2.7626
5500	 2.50	17.5	 1.2423	  0.8956	 -2.5002	  1.5254
5500	 0.25	17.5	-3.1132	  8.6269	 -5.9804	  1.2073
5500	 2.75	17.5	 1.8401	 -1.1870	  0.0903	  0.4493
5500	 3.00	17.5	 2.2977	 -2.8722	  2.2485	 -0.4649
5500	 0.50	17.5	-4.0711	 13.3823	-13.1516	  4.5395
5500	 0.75	17.5	-4.2852	 15.6510	-17.2908	  6.6397
5600	 1.00	17.5	-4.0674	 15.9628	-18.5458	  7.4026
5600	 1.25	17.5	-3.3938	 14.6846	-17.8297	  7.3602
5600	 1.50	17.5	-2.4766	 12.3747	-15.6568	  6.6612
5600	 1.75	17.5	-1.4903	  9.5931	-12.6972	  5.5758
5600	 2.00	17.5	-0.4975	  6.6078	 -9.3360	  4.2803
5600	 2.25	17.5	 0.3987	  3.7763	 -6.0242	  2.9640
5600	 2.50	17.5	 1.1781	  1.2038	 -2.9230	  1.7028
5600	 2.75	17.5	 1.8083	 -0.9697	 -0.2352	  0.5903
5600	 3.00	17.5	 2.3065	 -2.7909	  2.0861	 -0.3887
5600	 0.50	17.5	-4.0563	 13.1316	-12.6258	  4.2468
5600	 0.75	17.5	-4.3738	 15.7077	-17.1109	  6.4802
5700	 1.00	17.5	-4.2201	 16.3153	-18.8101	  7.4525
5700	 1.25	17.5	-3.5582	 15.1600	-18.3191	  7.5252
5700	 1.50	17.5	-2.6368	 12.8852	-16.2330	  6.8753
5700	 1.75	17.5	-1.6231	 10.0604	-13.2637	  5.7992
5700	 2.00	17.5	-0.6025	  7.0073	 -9.8407	  4.4846
5700	 2.25	17.5	 0.3275	  4.0843	 -6.4346	  3.1348
5700	 2.50	17.5	 1.1371	  1.4266	 -3.2438	  1.8415
5700	 2.75	17.5	 1.7985	 -0.8396	 -0.4523	  0.6893
5700	 3.00	17.5	 2.3101	 -2.6894	  1.8943	 -0.2987
5700	 0.50	17.5	-3.8763	 12.0149	-10.7699	  3.3309
5700	 0.75	17.5	-4.4451	 15.7012	-16.8565	  6.2932
5800	 1.00	17.5	-4.2771	 16.4826	-18.9609	  7.4884
5800	 1.25	17.5	-3.6132	 15.3477	-18.5212	  7.5907
5800	 1.50	17.5	-2.6914	 13.0848	-16.4626	  6.9562
5800	 1.75	17.5	-1.6653	 10.2350	-13.4783	  5.8792
5800	 2.00	17.5	-0.6373	  7.1726	-10.0574	  4.5696
5800	 2.25	17.5	 0.3089	  4.2078	 -6.6120	  3.2076
5800	 2.50	17.5	 1.1352	  1.4990	 -3.3621	  1.8908
5800	 2.75	17.5	 1.8142	 -0.8189	 -0.5136	  0.7170
5800	 3.00	17.5	 2.3429	 -2.7187	  1.8885	 -0.2922
5800	 0.50	17.5	-3.8123	 11.6070	-10.0601	  2.9661
5800	 0.75	17.5	-4.4868	 15.7868	-16.8784	  6.2672
5900	 1.00	17.5	-4.3336	 16.6629	-19.1496	  7.5490
5900	 1.25	17.5	-3.6678	 15.5415	-18.7442	  7.6708
5900	 1.50	17.5	-2.7356	 13.2612	-16.6810	  7.0399
5900	 1.75	17.5	-1.6940	 10.3711	-13.6564	  5.9487
5900	 2.00	17.5	-0.6517	  7.2732	-10.2043	  4.6303
5900	 2.25	17.5	 0.3115	  4.2576	 -6.7014	  3.2459
5900	 2.50	17.5	 1.1498	  1.5198	 -3.4261	  1.9218
5900	 2.75	17.5	 1.8424	 -0.8414	 -0.5250	  0.7262
5900	 3.00	17.5	 2.3838	 -2.7799	  1.9205	 -0.2996
5900	 0.50	17.5	-3.5855	 10.4329	 -8.2255	  2.0877
5900	 0.75	17.5	-4.5338	 15.8951	-16.9428	  6.2657
6000	 1.00	17.5	-4.3833	 16.8176	-19.2979	  7.5885
6000	 1.25	17.5	-3.7109	 15.6939	-18.9087	  7.7231
6000	 1.50	17.5	-2.7662	 13.3877	-16.8276	  7.0890
6000	 1.75	17.5	-1.7130	 10.4665	-13.7737	  5.9890
6000	 2.00	17.5	-0.6559	  7.3256	-10.2750	  4.6535
6000	 2.25	17.5	 0.3196	  4.2763	 -6.7380	  3.2574
6000	 2.50	17.5	 1.1707	  1.4993	 -3.4189	  1.9166
6000	 2.75	17.5	 1.8740	 -0.8911	 -0.4889	  0.7114
6000	 3.00	17.5	 2.4250	 -2.8563	  1.9845	 -0.3246
6000	 0.75	17.5	-4.5720	 15.9578	-16.9279	  6.2222
6100	 1.00	17.5	-4.4359	 16.9676	-19.4272	  7.6160
6100	 1.25	17.5	-3.7611	 15.8577	-19.0743	  7.7714
6100	 1.50	17.5	-2.7995	 13.5153	-16.9691	  7.1342
6100	 1.75	17.5	-1.7335	 10.5604	-13.8827	  6.0237
6100	 2.00	17.5	-0.6580	  7.3648	-10.3237	  4.6656
6100	 2.25	17.5	 0.3305	  4.2778	 -6.7469	  3.2554
6100	 2.50	17.5	 1.1953	  1.4582	 -3.3790	  1.8959
6100	 2.75	17.5	 1.9091	 -0.9632	 -0.4157	  0.6784
6100	 3.00	17.5	 2.4705	 -2.9598	  2.0924	 -0.3706
6100	 0.75	17.5	-4.6045	 15.9619	-16.8076	  6.1259
6200	 1.00	17.5	-4.5041	 17.1465	-19.5778	  7.6499
6200	 1.25	17.5	-3.8330	 16.0810	-19.3094	  7.8496
6200	 1.50	17.5	-2.8491	 13.6947	-17.1774	  7.2094
6200	 1.75	17.5	-1.7698	 10.7058	-14.0587	  6.0885
6200	 2.00	17.5	-0.6687	  7.4355	-10.4190	  4.7008
6200	 2.25	17.5	 0.3332	  4.3095	 -6.7983	  3.2734
6200	 2.50	17.5	 1.2164	  1.4321	 -3.3645	  1.8886
6200	 2.75	17.5	 1.9426	 -1.0315	 -0.3502	  0.6508
6200	 3.00	17.5	 2.5146	 -3.0608	  2.1939	 -0.4117
6200	 0.75	17.5	-4.6251	 15.8333	-16.4512	  5.9131
6300	 1.00	17.5	-4.5785	 17.3130	-19.6796	  7.6525
6300	 1.25	17.5	-3.9138	 16.3152	-19.5347	  7.9148
6300	 1.50	17.5	-2.9121	 13.9017	-17.3973	  7.2807
6300	 1.75	17.5	-1.8243	 10.9000	-14.2775	  6.1642
6300	 2.00	17.5	-0.6952	  7.5490	-10.5504	  4.7440
6300	 2.25	17.5	 0.3262	  4.3620	 -6.8608	  3.2907
6300	 2.50	17.5	 1.2284	  1.4259	 -3.3609	  1.8807
6300	 2.75	17.5	 1.9679	 -1.0817	 -0.2946	  0.6224
6300	 3.00	17.5	 2.5515	 -3.1498	  2.2952	 -0.4579
6300	 0.75	17.5	-4.5853	 15.2935	-15.4002	  5.3568
6400	 1.00	17.5	-4.6578	 17.4613	-19.7370	  7.6325
6400	 1.25	17.5	-4.0182	 16.6086	-19.8220	  8.0043
6400	 1.50	17.5	-3.0015	 14.1849	-17.7061	  7.3890
6400	 1.75	17.5	-1.8879	 11.1248	-14.5392	  6.2604
6400	 2.00	17.5	-0.7286	  7.6895	-10.7240	  4.8088
6400	 2.25	17.5	 0.3052	  4.4656	 -6.9937	  3.3403
6400	 2.50	17.5	 1.2328	  1.4488	 -3.4000	  1.8936
6400	 2.75	17.5	 1.9863	 -1.1062	 -0.2757	  0.6115
6400	 3.00	17.5	 2.5839	 -3.2226	  2.3727	 -0.4923
6500	 1.00	17.5	-4.7644	 17.6402	-19.7827	  7.5941
6500	 1.25	17.5	-4.1371	 16.9294	-20.1247	  8.0948
6500	 1.50	17.5	-3.1143	 14.5283	-18.0708	  7.5142
6500	 1.75	17.5	-1.9763	 11.4173	-14.8664	  6.3774
6500	 2.00	17.5	-0.7959	  7.9263	-10.9958	  4.9068
6500	 2.25	17.5	 0.2579	  4.6463	 -7.2061	  3.4168
6500	 2.50	17.5	 1.2150	  1.5367	 -3.5054	  1.9285
6500	 2.75	17.5	 1.9855	 -1.0722	 -0.3195	  0.6230
6500	 3.00	17.5	 2.6006	 -3.2482	  2.4008	 -0.5098
6600	 1.00	17.5	-4.8756	 17.6826	-19.5292	  7.3941
6600	 1.25	17.5	-4.2895	 17.3301	-20.5031	  8.2113
6600	 1.50	17.5	-3.2390	 14.9075	-18.4795	  7.6587
6600	 1.75	17.5	-2.0950	 11.7989	-15.2942	  6.5336
6600	 2.00	17.5	-0.9040	  8.2925	-11.4202	  5.0660
6600	 2.25	17.5	 0.1897	  4.8967	 -7.5042	  3.5286
6600	 2.50	17.5	 1.1763	  1.6972	 -3.7003	  2.0000
6600	 2.75	17.5	 1.9708	 -0.9891	 -0.4234	  0.6584
6600	 3.00	17.5	 2.6059	 -3.2338	  2.3800	 -0.5075
6700	 1.25	17.5	-4.3560	 17.5303	-20.7163	  8.2854
6700	 1.50	17.5	-3.3441	 15.2302	-18.8349	  7.7882
6700	 1.75	17.5	-2.2051	 12.1578	-15.7063	  6.6888
6700	 2.00	17.5	-0.9724	  8.5388	-11.7132	  5.1769
6700	 2.25	17.5	 0.1156	  5.1706	 -7.8374	  3.6578
6700	 2.50	17.5	 1.1411	  1.8497	 -3.8930	  2.0740
6700	 2.75	17.5	 1.9483	 -0.8741	 -0.5743	  0.7166
6700	 3.00	17.5	 2.6097	 -3.2091	  2.3410	 -0.4958
6800	 1.25	17.5	-4.5649	 17.9819	-21.0363	  8.3421
6800	 1.50	17.5	-3.5156	 15.7383	-19.3890	  7.9918
6800	 1.75	17.5	-2.3603	 12.6567	-16.2829	  6.9103
6800	 2.00	17.5	-1.1031	  8.9768	-12.2267	  5.3741
6800	 2.25	17.5	 0.0286	  5.4830	 -8.2112	  3.8010
6800	 2.50	17.5	 1.0587	  2.1576	 -4.2680	  2.2192
6800	 2.75	17.5	 1.9027	 -0.6831	 -0.8116	  0.8068
6800	 3.00	17.5	 2.5873	 -3.0942	  2.1945	 -0.4417
6900	 1.50	17.5	-3.5927	 15.9859	-19.6698	  8.0963
